"time","exp","weibull","gompertz","lognormal","loglogit","gengamma"
210.2,0.607520664416594,0.667137818720902,0.66512167385049,0.613021629449363,0.65165324239111,0.671169550692415
210.3,0.607376642708422,0.666968661830053,0.664972931959494,0.612855735744101,0.651466893591435,0.671004405055012
210.4,0.607232655142714,0.666799522352393,0.664824202713601,0.612689900303553,0.651280587072912,0.670839273096309
210.5,0.607088701711376,0.6666304003047,0.66467548611635,0.612524123110668,0.651094322862787,0.670674154831521
210.6,0.606944782406315,0.666461295703732,0.664526782171277,0.612358404148378,0.650908100988234,0.670509050275853
210.7,0.606800897219443,0.666292208566231,0.664378090881918,0.612192743399604,0.650721921476356,0.670343959444492
210.8,0.60665704614267,0.666123138908918,0.664229412251811,0.612027140847251,0.650535784354188,0.670178882352615
210.9,0.606513229167911,0.665954086748495,0.66408074628449,0.61186159647421,0.650349689648691,0.670013819015383
211,0.60636944628708,0.665785052101645,0.663932092983491,0.611696110263359,0.650163637386759,0.669848769447945
211.1,0.606225697492096,0.665616034985031,0.663783452352349,0.611530682197561,0.649977627595212,0.669683733665436
211.2,0.606081982774878,0.6654470354153,0.663634824394598,0.611365312259663,0.649791660300803,0.669518711682978
211.3,0.605938302127347,0.665278053409076,0.663486209113771,0.611200000432502,0.649605735530212,0.669353703515679
211.4,0.605794655541427,0.665109088982968,0.663337606513403,0.611034746698897,0.649419853310052,0.669188709178633
211.5,0.605651043009043,0.664940142153561,0.663189016597026,0.610869551041658,0.649234013666862,0.669023728686923
211.6,0.605507464522121,0.664771212937427,0.663040439368173,0.610704413443576,0.649048216627116,0.668858762055615
211.7,0.605363920072592,0.664602301351114,0.662891874830376,0.610539333887432,0.648862462217214,0.668693809299765
211.8,0.605220409652385,0.664433407411154,0.662743322987166,0.610374312355991,0.648676750463488,0.668528870434412
211.9,0.605076933253434,0.664264531134059,0.662594783842075,0.610209348832007,0.6484910813922,0.668363945474586
212,0.604933490867673,0.664095672536322,0.662446257398634,0.610044443298218,0.648305455029543,0.6681990344353
212.1,0.60479008248704,0.663926831634418,0.662297743660372,0.609879595737349,0.64811987140164,0.668034137331555
212.2,0.604646708103472,0.663758008444801,0.66214924263082,0.609714806132114,0.647934330534545,0.667869254178338
212.3,0.60450336770891,0.66358920298391,0.662000754313507,0.60955007446521,0.647748832454243,0.667704384990625
212.4,0.604360061295297,0.66342041526816,0.661852278711962,0.609385400719324,0.647563377186649,0.667539529783375
212.5,0.604216788854577,0.663251645313953,0.661703815829713,0.609220784877127,0.647377964757609,0.667374688571536
212.6,0.604073550378696,0.663082893137666,0.661555365670289,0.609056226921279,0.6471925951929,0.667209861370043
212.7,0.603930345859602,0.662914158755664,0.661406928237217,0.608891726834426,0.647007268518232,0.667045048193816
212.8,0.603787175289246,0.662745442184287,0.661258503534024,0.6087272845992,0.646821984759243,0.666880249057763
212.9,0.603644038659579,0.66257674343986,0.661110091564236,0.608562900198223,0.646636743941504,0.666715463976779
213,0.603500935962555,0.662408062538688,0.66096169233138,0.6083985736141,0.646451546090519,0.666550692965744
213.1,0.60335786719013,0.662239399497058,0.660813305838983,0.608234304829428,0.64626639123172,0.666385936039526
213.2,0.603214832334262,0.662070754331237,0.660664932090568,0.608070093826786,0.646081279390473,0.66622119321298
213.3,0.60307183138691,0.661902127057476,0.660516571089661,0.607905940588744,0.645896210592074,0.666056464500947
213.4,0.602928864340035,0.661733517692004,0.660368222839786,0.607741845097859,0.645711184861752,0.665891749918255
213.5,0.602785931185601,0.661564926251033,0.660219887344468,0.607577807336673,0.645526202224668,0.665727049479719
213.6,0.602643031915574,0.661396352750757,0.660071564607229,0.607413827287717,0.645341262705915,0.665562363200141
213.7,0.60250016652192,0.66122779720735,0.659923254631592,0.607249904933511,0.645156366330516,0.665397691094309
213.8,0.602357334996609,0.661059259636969,0.659774957421081,0.60708604025656,0.644971513123428,0.665233033176999
213.9,0.602214537331612,0.660890740055751,0.659626672979218,0.606922233239358,0.64478670310954,0.665068389462973
214,0.602071773518901,0.660722238479816,0.659478401309523,0.606758483864387,0.644601936313672,0.664903759966979
214.1,0.601929043550452,0.660553754925263,0.659330142415518,0.606594792114115,0.644417212760578,0.664739144703753
214.2,0.60178634741824,0.660385289408176,0.659181896300724,0.606431157971,0.644232532474944,0.664574543688019
214.3,0.601643685114246,0.660216841944617,0.659033662968661,0.606267581417486,0.644047895481388,0.664409956934486
214.4,0.601501056630449,0.660048412550631,0.658885442422849,0.606104062436006,0.643863301804461,0.664245384457849
214.5,0.601358461958831,0.659880001242247,0.658737234666808,0.605940601008982,0.643678751468647,0.664080826272793
214.6,0.601215901091378,0.65971160803547,0.658589039704055,0.605777197118821,0.643494244498362,0.663916282393988
214.7,0.601073374020074,0.659543232946292,0.65844085753811,0.605613850747921,0.643309780917956,0.663751752836091
214.8,0.60093088073691,0.659374875990684,0.658292688172491,0.605450561878667,0.64312536075171,0.663587237613745
214.9,0.600788421233873,0.659206537184599,0.658144531610715,0.605287330493432,0.642940984023842,0.663422736741583
215,0.600645995502957,0.659038216543971,0.657996387856299,0.605124156574577,0.642756650758498,0.663258250234221
215.1,0.600503603536155,0.658869914084717,0.657848256912759,0.604961040104453,0.642572360979761,0.663093778106265
215.2,0.600361245325463,0.658701629822736,0.657700138783612,0.604797981065397,0.642388114711647,0.662929320372306
215.3,0.600218920862878,0.658533363773906,0.657552033472373,0.604634979439737,0.642203911978104,0.662764877046924
215.4,0.6000766301404,0.658365115954089,0.657403940982558,0.604472035209788,0.642019752803014,0.662600448144685
215.5,0.599934373150031,0.658196886379129,0.657255861317682,0.604309148357853,0.641835637210193,0.66243603368014
215.6,0.599792149883773,0.658028675064849,0.657107794481258,0.604146318866224,0.641651565223391,0.66227163366783
215.7,0.599649960333632,0.657860482027058,0.6569597404768,0.603983546717184,0.641467536866291,0.662107248122282
215.8,0.599507804491616,0.657692307281543,0.656811699307822,0.603820831893001,0.641283552162511,0.66194287705801
215.9,0.599365682349732,0.657524150844075,0.656663670977836,0.603658174375934,0.641099611135602,0.661778520489515
216,0.599223593899992,0.657356012730405,0.656515655490356,0.603495574148231,0.640915713809048,0.661614178431284
216.1,0.599081539134409,0.657187892956268,0.656367652848892,0.603333031192127,0.64073186020627,0.661449850897792
216.2,0.598939518044997,0.65701979153738,0.656219663056956,0.603170545489848,0.640548050350622,0.661285537903503
216.3,0.598797530623773,0.656851708489437,0.65607168611806,0.603008117023608,0.64036428426539,0.661121239462864
216.4,0.598655576862756,0.65668364382812,0.655923722035714,0.602845745775611,0.640180561973799,0.660956955590313
216.5,0.598513656753965,0.65651559756909,0.655775770813428,0.602683431728049,0.639996883499004,0.660792686300273
216.6,0.598371770289423,0.65634756972799,0.655627832454711,0.602521174863103,0.639813248864098,0.660628431607153
216.7,0.598229917461154,0.656179560320445,0.655479906963072,0.602358975162944,0.639629658092106,0.660464191525353
216.8,0.598088098261185,0.656011569362064,0.655331994342021,0.602196832609732,0.63944611120599,0.660299966069256
216.9,0.597946312681542,0.655843596868434,0.655184094595066,0.602034747185617,0.639262608228645,0.660135755253234
217,0.597804560714257,0.655675642855128,0.655036207725714,0.601872718872737,0.639079149182903,0.659971559091647
217.1,0.59766284235136,0.655507707337697,0.654888333737472,0.60171074765322,0.638895734091529,0.659807377598841
217.2,0.597521157584885,0.655339790331679,0.654740472633847,0.601548833509185,0.638712362977224,0.659643210789149
217.3,0.597379506406867,0.655171891852589,0.654592624418346,0.601386976422738,0.638529035862626,0.659479058676892
217.4,0.597237888809345,0.655004011915927,0.654444789094475,0.601225176375976,0.638345752770303,0.659314921276377
217.5,0.597096304784357,0.654836150537175,0.654296966665738,0.601063433350986,0.638162513722766,0.6591507986019
217.6,0.596954754323944,0.654668307731796,0.654149157135641,0.600901747329843,0.637979318742454,0.658986690667742
217.7,0.59681323742015,0.654500483515236,0.654001360507688,0.600740118294615,0.637796167851747,0.658822597488175
217.8,0.596671754065019,0.654332677902921,0.653853576785382,0.600578546227356,0.637613061072958,0.658658519077452
217.9,0.596530304250598,0.654164890910263,0.653705805972229,0.600417031110112,0.637429998428337,0.65849445544982
218,0.596388887968936,0.653997122552654,0.65355804807173,0.600255572924919,0.637246979940068,0.658330406619509
218.1,0.596247505212083,0.653829372845466,0.653410303087387,0.600094171653803,0.637064005630273,0.658166372600737
218.2,0.596106155972092,0.653661641804057,0.653262571022704,0.599932827278778,0.636881075521009,0.65800235340771
218.3,0.595964840241017,0.653493929443766,0.653114851881182,0.59977153978185,0.636698189634268,0.657838349054622
218.4,0.595823558010915,0.653326235779913,0.652967145666322,0.599610309145015,0.636515347991981,0.657674359555652
218.5,0.595682309273843,0.653158560827801,0.652819452381624,0.59944913535026,0.636332550616014,0.657510384924969
218.6,0.595541094021861,0.652990904602716,0.652671772030588,0.599288018379559,0.636149797528167,0.657346425176726
218.7,0.595399912247032,0.652823267119924,0.652524104616715,0.59912695821488,0.635967088750179,0.657182480325067
218.8,0.595258763941418,0.652655648394677,0.652376450143503,0.598965954838179,0.635784424303727,0.657018550384121
218.9,0.595117649097087,0.652488048442207,0.652228808614451,0.598805008231404,0.63560180421042,0.656854635368005
219,0.594976567706104,0.652320467277727,0.652081180033058,0.598644118376491,0.635419228491807,0.656690735290823
219.1,0.594835519760541,0.652152904916435,0.651933564402821,0.598483285255369,0.635236697169374,0.656526850166667
219.2,0.594694505252467,0.65198536137351,0.651785961727238,0.598322508849957,0.635054210264542,0.656362980009616
219.3,0.594553524173956,0.651817836664113,0.651638372009805,0.598161789142164,0.63487176779867,0.656199124833737
219.4,0.594412576517083,0.65165033080339,0.651490795254019,0.598001126113889,0.634689369793054,0.656035284653083
219.5,0.594271662273925,0.651482843806465,0.651343231463376,0.597840519747023,0.634507016268927,0.655871459481696
219.6,0.594130781436561,0.651315375688448,0.65119568064137,0.597679970023447,0.634324707247459,0.655707649333604
